[2022-11-01 13:14:32,666][lightning][INFO] - successful load initial weights
[2022-11-01 13:51:59,155][lightning][INFO] - reference : сбер много разговариваешь и все не по делу
[2022-11-01 13:51:59,156][lightning][INFO] - prediction: сбер ногразговариушь шени бозило
[2022-11-01 13:52:00,835][lightning][INFO] - reference : афина покажи телевизионный канал матч тв
[2022-11-01 13:52:00,836][lightning][INFO] - prediction: афина покажи телезианный канал матч кибен
[2022-11-01 13:52:02,833][lightning][INFO] - reference : джой как расплачиваться в бельгии
[2022-11-01 13:52:02,833][lightning][INFO] - prediction: джой как расплачиваются в пергии
[2022-11-01 13:52:04,590][lightning][INFO] - reference : джой какие виды черное лето ты знаешь
[2022-11-01 13:52:04,590][lightning][INFO] - prediction: джой какие виды чер вида ты знаешь
[2022-11-01 13:52:06,381][lightning][INFO] - reference : афина шутки про нападение
[2022-11-01 13:52:06,382][lightning][INFO] - prediction: афина шутки проны бодени
[2022-11-01 13:52:08,411][lightning][INFO] - reference : сколько стоит один евро в рублях
[2022-11-01 13:52:08,411][lightning][INFO] - prediction: сколько стор один яром рублях
[2022-11-01 13:52:10,484][lightning][INFO] - reference : афина где было восстание разина
[2022-11-01 13:52:10,484][lightning][INFO] - prediction: афина гдебылавостани разино
[2022-11-01 13:52:12,613][lightning][INFO] - reference : афина заплатить за владимир водоканал
[2022-11-01 13:52:12,613][lightning][INFO] - prediction: афина заплатить за модимир  ваудаканал
[2022-11-01 13:52:14,779][lightning][INFO] - reference : салют какие каких защитников животных ты знаешь
[2022-11-01 13:52:14,780][lightning][INFO] - prediction: салют какитаки зашинико жотнах ты знаешь
[2022-11-01 13:52:16,658][lightning][INFO] - reference : джой отметь что этот трек не катит
[2022-11-01 13:52:16,658][lightning][INFO] - prediction: джой озничто этотрытнкатет
[2022-11-01 13:52:18,822][lightning][INFO] - reference : сбер в чем заключается уникальность продукта тинькова и почему они им так гордятся
[2022-11-01 13:52:18,822][lightning][INFO] - prediction: сбер в чем заключается мникалниспрадукта тиньковай почемуни тогердеця
[2022-11-01 13:52:20,739][lightning][INFO] - reference : салют покажи где есть банкоматы
[2022-11-01 13:52:20,740][lightning][INFO] - prediction: салют покажи гдеесть банкоматы
[2022-11-01 13:52:22,463][lightning][INFO] - reference : салют вперед на пятнадцать минут
[2022-11-01 13:52:22,463][lightning][INFO] - prediction: салют перена пятнадцать минут
[2022-11-01 13:52:24,109][lightning][INFO] - reference : салют оформить кредит на выгодных условиях
[2022-11-01 13:52:24,109][lightning][INFO] - prediction: салют оформить кредитновыдодахослових
[2022-11-01 13:52:26,041][lightning][INFO] - reference : сбер какие координаты у штаб квартиры оон
[2022-11-01 13:52:26,041][lightning][INFO] - prediction: сбер какие координадучта клартиро уон
[2022-11-01 13:52:27,987][lightning][INFO] - reference : афина проиграй диско
[2022-11-01 13:52:27,988][lightning][INFO] - prediction: афина проиграискув
[2022-11-01 13:52:29,725][lightning][INFO] - reference : джой есть дети у ольги юрьевны
[2022-11-01 13:52:29,725][lightning][INFO] - prediction: джой есть дети лолгииюривны
[2022-11-01 13:52:31,079][lightning][INFO] - reference : джой хватит
[2022-11-01 13:52:31,079][lightning][INFO] - prediction: жй
[2022-11-01 13:52:31,162][lightning][INFO] - reference : джой надоел
[2022-11-01 13:52:31,162][lightning][INFO] - prediction: сйг
[2022-11-01 13:52:36,789][lightning][INFO] - reference : афина организуй мне запись к моему парикмахеру на этой неделе
[2022-11-01 13:52:36,789][lightning][INFO] - prediction: афина оганезумне запись моему прикмахьеру на этой неделе
[2022-11-01 13:52:38,995][lightning][INFO] - reference : джой скажи а у тебя есть девушка
[2022-11-01 13:52:38,995][lightning][INFO] - prediction: джой скажи а у тебя есть девушка
[2022-11-01 13:52:40,717][lightning][INFO] - reference : джой почему у некоторых людей нормальная улыбка а у некоторых очень сильно видны верхние десны
[2022-11-01 13:52:40,717][lightning][INFO] - prediction: джой почему няеторкрюдило манаяаит ка унектое рахочитсена виневерние кесн
[2022-11-01 13:52:43,020][lightning][INFO] - reference : сбер здравствуйте сегодня работает банк на гамзатова шестьдесят четыре
